,player,team,team within selected timeframe,position,age,market value,contract expires,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",sliding tackles per 90,padj sliding tackles,shots blocked per 90,interceptions per 90,padj interceptions,fouls per 90,yellow cards,yellow cards per 90,red cards,red cards per 90,successful attacking actions per 90,goals per 90,non-penalty goals,non-penalty goals per 90,xg per 90,head goals,head goals per 90,shots,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,smart passes per 90,"accurate smart passes, %",key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",conceded goals,conceded goals per 90,shots against,shots against per 90,clean sheets,"save rate, %",xg against,xg against per 90,prevented goals,prevented goals per 90,back passes received as gk per 90,exits per 90,aerial duels per 90.1,free kicks per 90,direct free kicks per 90,"direct free kicks on target, %",corners per 90,penalties taken,"penalty conversion, %",duels won per 90,defensive duels won per 90,aerial duels won per 90,accurate crosses per 90,accurate crosses from left flank per 90,accurate crosses from right flank per 90,successful dribbles per 90,offensive duels won per 90,accurate passes per 90,accurate forward passes per 90,accurate back passes per 90,accurate lateral passes per 90,accurate short / medium passes per 90,accurate long passes per 90,accurate smart passes per 90,accurate passes to final third per 90,accurate passes to penalty area per 90,accurate through passes per 90,accurate progressive passes per 90,duels extrp,successful defensive actions extrp,defensive duels extrp,aerial duels extrp,sliding tackles extrp,shots blocked extrp,interceptions extrp,fouls extrp,yellow cards extrp,red cards extrp,successful attacking actions extrp,goals extrp,non-penalty goals extrp,xg extrp,head goals extrp,shots extrp,assists extrp,crosses extrp,crosses from left flank extrp,crosses from right flank extrp,crosses to goalie box extrp,dribbles extrp,offensive duels extrp,touches in box extrp,progressive runs extrp,accelerations extrp,received passes extrp,received long passes extrp,fouls suffered extrp,passes extrp,forward passes extrp,back passes extrp,lateral passes extrp,short / medium passes extrp,long passes extrp,xa extrp,shot assists extrp,second assists extrp,third assists extrp,smart passes extrp,key passes extrp,passes to final third extrp,passes to penalty area extrp,through passes extrp,deep completions extrp,deep completed crosses extrp,progressive passes extrp,conceded goals extrp,shots against extrp,xg against extrp,prevented goals extrp,back passes received as gk extrp,exits extrp,aerial duels.1 extrp,free kicks extrp,direct free kicks extrp,corners extrp,duels won extrp,defensive duels won extrp,aerial duels won extrp,accurate crosses extrp,accurate crosses from left flank extrp,accurate crosses from right flank extrp,successful dribbles extrp,offensive duels won extrp,accurate passes extrp,accurate forward passes extrp,accurate back passes extrp,accurate lateral passes extrp,accurate short / medium passes extrp,accurate long passes extrp,accurate smart passes extrp,accurate passes to final third extrp,accurate passes to penalty area extrp,accurate through passes extrp,accurate progressive passes extrp,position0,position1,position2
387,C. Lisgaras,Apollon Smirnis,Apollon Smirnis,"LCB, CB",35,150000,2021-06-30,24,2346,0,1.49,1,0.75,12.81,60.12,Greece,Greece,right,189,78,no,6.7,4.31,65.74,5.39,61.48,0.44,0.61,0.4,3.43,4.77,1.44,8,0.31,0,0.0,0.12,0.0,0,0.0,0.06,0,0.0,11,0.44,27.27,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.68,64.71,0.6,0.08,0.04,14.04,0.24,0.96,24.93,85.44,10.33,70.66,1.52,100.0,11.29,96.47,21.02,90.51,3.91,58.16,23.11,36.12,0.03,0.04,0.04,0.0,0.0,0.0,0.04,2.35,64.41,0.28,14.29,0.12,0.0,0.08,0.0,4.63,62.07,0,,0,,0,0.0,0.0,0.0,,,1.36,,,0.0,0.0,0.0,0.0,0,0.0,770.1372,283.33939999999996,331.37719999999996,0.0,0.0,0.0,0.0,44.0028,2130.0191999999997,729.9177999999999,152.0,1089.1462999999999,1902.5202000000002,227.4056,0.0,151.3635,4.0012,0.0,287.3841,333.91400000000004,174.64666666666668,112.34733333333331,140.4993333333333,11.469333333333333,10.426666666666668,89.40866666666668,37.535999999999994,8.080666666666666,0.0,3.1279999999999997,0.0,0.0,1.5639999999999998,0.0,11.469333333333333,1.0426666666666666,0.0,0.0,0.0,0.0,2.0853333333333333,17.725333333333335,15.639999999999999,2.0853333333333333,1.0426666666666666,365.97599999999994,6.255999999999999,25.023999999999997,649.842,269.26866666666666,39.62133333333333,294.2926666666666,547.9213333333333,101.92066666666668,0.7819999999999999,1.0426666666666666,1.0426666666666666,0.0,0.0,1.0426666666666666,61.25666666666667,7.2986666666666675,3.1279999999999997,2.0853333333333333,0.0,120.68866666666666,,,0.0,,35.45066666666667,,,0.0,0.0,0.0,20074.90968,7385.713693333332,8637.899013333332,0.0,0.0,0.0,0.0,1147.0063200000002,55522.500479999995,19026.523986666663,3962.133333333333,28390.41355333333,49592.35988,5927.7059733333335,0.0,3945.5418999999993,104.29794666666666,0.0,7491.14554,Center Back,,
388,S. Glynos,Larissa,Larissa,"RB5, LW, RW",23,150000,2023-06-30,9,252,0,0.03,1,0.1,31.79,44.94,Greece,Greece,right,168,65,no,11.43,11.79,60.61,2.5,71.43,0.36,0.49,0.0,3.93,5.41,2.5,1,0.36,0,0.0,4.29,0.0,0,0.0,0.01,0,0.0,1,0.36,0.0,0.0,0.36,3.57,30.0,0.36,100.0,3.21,22.22,0.0,5.71,56.25,12.14,38.24,1.07,2.86,2.5,15.71,0.71,1.43,23.57,68.18,11.07,54.84,2.14,100.0,6.07,70.59,17.14,83.33,2.86,25.0,17.25,13.07,0.04,0.71,0.0,0.0,0.0,0.0,0.0,3.57,70.0,3.21,22.22,0.71,0.0,0.0,1.07,5.36,53.33,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,1.07,0,0.0,1428.6426,714.5918999999999,178.57500000000002,107.1,36.0,71.3262,321.1875,464.2336,1607.0026000000003,607.0788,214.0,428.48130000000003,1428.2762,71.5,0.0,249.89999999999998,71.3262,0.0,285.8488,89.012,32.004000000000005,33.012,7.0,1.008,0.0,11.004,7.0,1.008,0.0,12.011999999999999,0.0,0.0,0.028,0.0,1.008,1.008,9.996,1.008,8.988,0.0,15.988000000000001,33.992000000000004,2.9960000000000004,8.008,7.0,43.988,1.9879999999999998,4.004,65.99600000000001,30.996,5.992000000000001,16.996000000000002,47.992,8.008,0.112,1.9879999999999998,0.0,0.0,0.0,0.0,9.996,8.988,1.9879999999999998,0.0,2.9960000000000004,15.008000000000001,,,0.0,,0.0,,,0.0,0.0,2.9960000000000004,4000.1992799999994,2000.8573199999996,500.01,299.88,100.8,199.71336,899.325,1299.85408,4499.60728,1699.82064,599.2,1199.74764,3999.1733600000002,200.2,0.0,699.7199999999999,199.71336,0.0,800.37664,Full Back,Wing Back,
389,E. Cocalić,Panetolikos FC,Panetolikos FC,"LCB, RCB",33,125000,2022-06-30,7,670,0,0.34,0,0.0,14.1,61.9,Bosnia and Herzegovina,Bosnia and Herzegovina,right,190,84,no,10.61,4.16,61.29,6.58,67.35,1.07,1.31,0.54,6.99,8.52,0.94,1,0.13,0,0.0,0.4,0.0,0,0.0,0.05,0,0.0,2,0.27,50.0,0.0,0.0,0.13,100.0,0.0,0.0,0.13,100.0,0.0,0.13,100.0,0.4,66.67,0.4,0.27,0.0,25.66,0.67,0.54,42.31,84.76,16.52,67.48,2.15,93.75,20.82,97.42,36.67,89.74,5.51,51.22,22.64,37.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,58.33,0.4,33.33,0.13,0.0,0.0,0.13,7.52,60.71,0,,0,,0,0.0,0.0,0.0,,,1.48,,,0.0,0.0,0.0,0.0,0,0.0,872.79,254.9664,443.16299999999995,13.0,0.0,13.0,13.0,26.668000000000003,3586.1956000000005,1114.7696,201.5625,2028.2844,3290.7658,282.2222,0.0,282.31719999999996,13.332,0.0,456.5392,104.96666666666667,78.98555555555555,30.96888888888889,48.98444444444445,7.965555555555556,4.0200000000000005,52.03666666666667,6.997777777777777,0.9677777777777778,0.0,2.977777777777778,0.0,0.0,0.37222222222222223,0.0,2.0100000000000002,0.0,0.9677777777777778,0.0,0.9677777777777778,0.0,0.9677777777777778,2.977777777777778,2.977777777777778,2.0100000000000002,0.0,191.02444444444444,4.9877777777777785,4.0200000000000005,314.97444444444443,122.98222222222222,16.005555555555556,154.99333333333334,272.9877777777778,41.01888888888889,0.0,0.0,0.0,0.0,0.0,0.0,36.03111111111111,2.977777777777778,0.9677777777777778,0.0,0.9677777777777778,55.98222222222222,,,0.0,,11.017777777777779,,,0.0,0.0,0.0,6497.436666666666,1898.0831999999998,3299.102333333333,96.77777777777777,0.0,96.77777777777777,96.77777777777777,198.52844444444446,26697.233911111114,8298.840355555556,1500.5208333333333,15099.450533333333,24497.92317777778,2100.9874888888885,0.0,2101.694711111111,99.24933333333334,0.0,3398.6807111111116,Center Back,,
390,G. Maintanos,Larissa,Larissa,"LB5, LB",22,100000,2024-06-30,4,130,0,0.0,0,0.0,15.23,63.64,Greece,Greece,,0,0,no,6.23,6.92,50.0,0.0,0.0,0.0,0.0,0.69,2.77,3.08,1.38,1,0.69,0,0.0,2.77,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.15,16.67,4.15,16.67,0.0,0.0,0.0,2.08,100.0,4.15,83.33,0.0,0.0,0.0,15.23,4.15,2.77,20.77,56.67,6.92,40.0,2.08,100.0,6.23,55.56,15.92,65.22,0.69,100.0,17.47,9.49,0.0,0.0,0.0,0.0,0.69,0.0,0.0,2.08,66.67,4.15,33.33,0.69,0.0,0.69,0.69,5.54,37.5,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,969.2372,346.0,0.0,69.18050000000001,69.18050000000001,0.0,208.0,345.8195,1177.0359,276.8,208.0,346.13880000000006,1038.3024,69.0,0.0,138.67360000000002,138.3195,0.0,207.75,21.99888888888889,8.99888888888889,9.995555555555557,0.0,0.0,0.9966666666666666,4.001111111111111,1.9933333333333332,0.9966666666666666,0.0,4.001111111111111,0.0,0.0,0.0,0.0,0.0,0.0,5.9944444444444445,5.9944444444444445,0.0,0.0,3.0044444444444447,5.9944444444444445,0.0,0.0,0.0,21.99888888888889,5.9944444444444445,4.001111111111111,30.00111111111111,9.995555555555557,3.0044444444444447,8.99888888888889,22.995555555555555,0.9966666666666666,0.0,0.0,0.0,0.0,0.9966666666666666,0.0,3.0044444444444447,5.9944444444444445,0.9966666666666666,0.9966666666666666,0.9966666666666666,8.002222222222223,,,0.0,,0.0,,,0.0,0.0,0.0,1400.009288888889,499.77777777777777,0.0,99.92738888888891,99.92738888888891,0.0,300.44444444444446,499.5170555555556,1700.1629666666668,399.8222222222222,300.44444444444446,499.97826666666674,1499.7701333333334,99.66666666666667,0.0,200.30631111111114,199.79483333333334,0.0,300.0833333333333,Full Back,,
391,G. Sournakis,OFI,OFI,DMF,21,100000,2021-06-30,2,24,0,0.0,0,0.0,,,Greece,Greece,,0,0,no,,,,,,,0.0,,,8.57,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42,0.0,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defensive Midfielder,,
392,A. Oikonomopoulos,PAS Giannina,PAS Giannina,RB,22,100000,2021-06-30,9,541,0,0.02,0,0.37,21.63,47.69,Greece,Greece,,0,0,no,12.81,11.31,55.88,2.66,12.5,0.67,0.91,0.83,5.82,7.95,2.83,5,0.83,0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,2,0.33,0.0,0.0,0.0,2.83,23.53,0.0,0.0,2.83,23.53,0.17,2.5,53.33,4.82,51.72,0.17,1.16,1.16,22.29,0.33,2.0,33.11,62.31,18.8,52.21,2.99,83.33,8.32,82.0,20.13,76.03,10.15,45.9,22.74,27.31,0.06,0.5,0.0,0.0,0.33,0.0,0.17,9.32,46.43,3.16,31.58,0.33,0.0,0.33,0.67,10.81,70.77,0,,0,,0,0.0,0.0,0.0,,,1.33,,,0.0,0.0,0.0,0.33,0,0.0,1031.5347,632.0028000000001,33.25,66.5899,0.0,66.5899,133.325,249.2904,2063.0841,981.548,249.1567,682.24,1530.4839,465.885,0.0,432.7276,99.7928,0.0,765.0237,130.02033333333333,77.00233333333334,67.98566666666667,15.989555555555558,4.027444444444445,4.989222222222222,34.98466666666667,17.011444444444443,4.989222222222222,0.0,12.022222222222222,0.0,0.0,0.0,0.0,1.9836666666666667,0.0,17.011444444444443,0.0,17.011444444444443,1.021888888888889,15.027777777777779,28.97355555555556,1.021888888888889,6.972888888888888,6.972888888888888,133.98766666666666,1.9836666666666667,12.022222222222222,199.02788888888887,113.0088888888889,17.973222222222223,50.01244444444444,121.00366666666666,61.012777777777785,0.3606666666666667,3.0055555555555555,0.0,0.0,1.9836666666666667,1.021888888888889,56.023555555555554,18.995111111111115,1.9836666666666667,1.9836666666666667,4.027444444444445,64.98011111111111,,,0.0,,7.994777777777779,,,0.0,0.0,1.9836666666666667,6200.669696666666,3799.039053333334,199.86944444444444,400.27928777777777,0.0,400.27928777777777,801.4313888888888,1498.5122933333332,12401.427756666666,5900.1940888888885,1497.7086077777778,4101.020444444444,9199.908776666667,2800.4865,0.0,2601.1736844444445,599.8656088888888,0.0,4598.642463333333,Full Back,,
393,M. Iglesias,Asteras Tripolis,Asteras Tripolis,"RDMF, RCMF, LDMF",35,100000,2021-06-30,18,686,0,0.77,0,0.33,16.01,57.38,Argentina,"Argentina, Italy",right,190,80,no,8.92,6.43,51.02,4.99,63.16,0.39,0.66,0.66,5.25,8.82,2.89,4,0.52,1,0.13,1.84,0.0,0,0.0,0.1,0,0.0,10,1.31,30.0,0.0,0.0,0.66,100.0,0.0,0.0,0.66,100.0,0.0,0.92,57.14,2.1,62.5,0.92,1.18,0.52,38.18,0.0,1.18,49.85,87.89,14.96,74.56,5.77,97.73,22.43,95.91,43.16,90.88,6.17,65.96,19.07,31.05,0.04,0.26,0.0,0.0,0.52,50.0,0.13,10.5,78.75,2.1,62.5,1.71,15.38,0.52,0.66,9.71,83.78,0,,0,,0,0.0,0.0,0.0,,,0.66,,,0.0,0.0,0.0,0.0,0,0.0,918.6538000000002,328.0586,315.1684,66.0,0.0,66.0,52.5688,131.25,4381.3165,1115.4176,563.9021,2151.2613,3922.3807999999995,406.97319999999996,26.0,826.875,131.25,26.2998,813.5038000000001,122.03177777777779,67.99022222222222,49.010888888888886,38.034888888888894,2.972666666666667,5.030666666666667,40.016666666666666,22.028222222222226,3.9635555555555557,0.9908888888888889,14.024888888888889,0.0,0.0,0.7622222222222224,0.0,9.985111111111111,0.0,5.030666666666667,0.0,5.030666666666667,0.0,7.012444444444444,16.006666666666668,7.012444444444444,8.994222222222222,3.9635555555555557,291.01644444444446,0.0,8.994222222222222,379.96777777777777,114.02844444444446,43.98022222222222,170.96644444444445,328.9751111111111,47.029111111111106,0.3048888888888889,1.9817777777777779,0.0,0.0,3.9635555555555557,0.9908888888888889,80.03333333333333,16.006666666666668,13.033999999999999,3.9635555555555557,5.030666666666667,74.01177777777778,,,0.0,,5.030666666666667,,,0.0,0.0,0.0,7002.18340888889,2500.5355511111115,2402.2835822222223,503.06666666666666,0.0,503.06666666666666,400.6910755555556,1000.4166666666666,33395.36798888889,8501.960817777777,4298.1871177777775,16397.391686666666,29897.258097777776,3102.0401688888887,198.17777777777778,6302.625,1000.4166666666666,200.46292000000003,6200.706742222223,Defensive Midfielder,Central Midfielder,
394,P. Katsikas,Lamia,Lamia,GK,21,100000,2022-06-30,1,94,0,0.0,0,0.0,0.0,0.0,Greece,Greece,right,189,85,no,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.54,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,0.0,18.19,78.95,9.57,70.0,0.0,0.0,8.62,88.89,10.53,90.91,7.66,62.5,29.49,43.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,50.0,4,3.83,10,9.57,0,60.0,2.41,2.31,-1.59,-1.522,0.0,0.0,0.0,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.1005000000002,669.9,0.0,766.2317999999999,957.2822999999999,478.75,0.0,0.0,0.0,0.0,287.0,0.0,1.9948888888888887,0.0,0.0,0.0,0.0,1.9948888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.003333333333332,0.0,0.0,18.998444444444445,9.995333333333333,0.0,9.00311111111111,10.998,8.000444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.995111111111112,4.000222222222222,9.995333333333333,2.412666666666667,-1.5896444444444446,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.927188888889,699.6733333333333,0.0,800.2865466666665,999.8281799999999,500.02777777777777,0.0,0.0,0.0,0.0,299.75555555555553,Goalkeeper,,
395,A. Trimmatis,Atromitos,Atromitos,CF,21,100000,2023-06-30,1,48,0,0.02,0,0.0,26.25,14.29,Greece,Greece,right,176,75,no,1.88,3.75,50.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0,0.0,0,0.0,1.88,0.0,0,0.0,0.04,0,0.0,2,3.75,0.0,0.0,0.0,1.88,0.0,1.88,0.0,0.0,0.0,0.0,3.75,0.0,9.38,20.0,7.5,1.88,1.88,18.75,1.88,1.88,16.88,66.67,1.88,100.0,7.5,75.0,0.0,0.0,15.0,75.0,0.0,0.0,22.16,0.0,0.0,0.0,0.0,0.0,1.88,100.0,0.0,0.0,0.0,0.0,0.0,1.88,100.0,0.0,0.0,0.0,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0,375.11249999999995,187.5,0.0,0.0,0.0,0.0,0.0,187.60000000000002,1125.3896,188.0,562.5,0.0,1125.0,0.0,188.0,0.0,0.0,188.0,0.0,14.0,1.0026666666666666,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0026666666666666,0.0,0.0,0.021333333333333333,0.0,2.0,0.0,1.0026666666666666,1.0026666666666666,0.0,0.0,2.0,5.002666666666666,4.0,1.0026666666666666,1.0026666666666666,10.0,1.0026666666666666,1.0026666666666666,9.002666666666666,1.0026666666666666,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0026666666666666,0.0,0.0,0.0,1.0026666666666666,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,200.05999999999997,100.0,0.0,0.0,0.0,0.0,0.0,100.05333333333334,600.2077866666666,100.26666666666667,300.0,0.0,600.0,0.0,100.26666666666667,0.0,0.0,100.26666666666667,0.0,Striker,,
396,A. Lolis,PAS Giannina,PAS Giannina,"LW, RW",18,100000,,7,204,0,0.0,0,0.16,41.47,40.43,Greece,Greece,,0,0,no,12.35,12.79,51.72,3.53,37.5,1.32,1.84,0.0,4.41,6.12,3.09,1,0.44,1,0.44,5.29,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.44,100.0,0.0,0.0,0.44,100.0,0.0,10.15,39.13,19.41,31.82,0.44,1.32,3.09,13.68,0.44,3.09,22.06,60.0,6.62,53.33,5.29,58.33,4.41,80.0,21.62,59.18,0.0,0.0,9.1,0.0,0.07,1.32,0.0,0.0,1.76,50.0,0.0,1.76,50.0,0.88,100.0,1.76,50.0,0.88,0.44,3.97,55.56,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.44,0.0,0.0,0.88,0,0.0,1676.6321,661.4988,132.375,44.0,0.0,44.0,397.1695,617.6262,1323.6,353.0446,308.5657,352.8,1279.4716,0.0,88.0,88.0,88.0,88.0,220.5732,93.99866666666665,27.993333333333336,28.990666666666666,8.001333333333333,2.9920000000000004,0.0,9.996,7.0040000000000004,0.9973333333333334,0.9973333333333334,11.990666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.9973333333333334,0.0,0.9973333333333334,0.0,23.006666666666664,43.995999999999995,0.9973333333333334,2.9920000000000004,7.0040000000000004,31.008,0.9973333333333334,7.0040000000000004,50.00266666666666,15.005333333333333,11.990666666666668,9.996,49.00533333333334,0.0,0.15866666666666668,2.9920000000000004,0.0,0.0,3.9893333333333336,0.0,3.9893333333333336,1.9946666666666668,3.9893333333333336,1.9946666666666668,0.9973333333333334,8.998666666666667,,,0.0,,0.0,,,0.9973333333333334,0.0,1.9946666666666668,3800.366093333333,1499.39728,300.05,99.73333333333333,0.0,99.73333333333333,900.2508666666668,1399.9527200000002,3000.1599999999994,800.2344266666666,699.4155866666666,799.68,2900.135626666667,0.0,199.46666666666667,199.46666666666667,199.46666666666667,199.46666666666667,499.96592000000004,Wing Back,,
397,G. Christopoulos,Asteras Tripolis,Asteras Tripolis,"LCB, RCB",20,100000,2021-06-30,3,214,0,0.0,0,0.0,17.66,54.76,Greece,Greece,right,184,77,no,6.73,7.15,47.06,3.36,62.5,0.0,0.0,0.84,3.36,4.9,2.94,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,1.68,25.0,0.0,2.1,0.0,34.91,0.0,0.84,48.36,92.17,16.82,85.0,2.1,100.0,26.07,100.0,42.06,96.0,6.31,66.67,24.44,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,93.75,0.0,0.0,0.0,0.0,0.0,0.0,7.57,83.33,0,,0,,0,0.0,0.0,0.0,,,1.26,,,0.0,0.0,0.0,0.0,0,0.0,967.0616,336.47900000000004,210.0,0.0,0.0,0.0,0.0,42.0,4457.3412,1429.7,210.0,2607.0,4037.76,420.6877,0.0,630.9375,0.0,0.0,630.8081,41.99155555555556,16.002444444444446,17.00111111111111,7.989333333333333,0.0,1.9973333333333332,7.989333333333333,6.990666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9973333333333332,3.9946666666666664,0.0,4.993333333333334,0.0,83.00822222222222,0.0,1.9973333333333332,114.98933333333332,39.99422222222222,4.993333333333334,61.988666666666674,100.00933333333333,15.003777777777778,0.0,0.0,0.0,0.0,0.0,0.0,16.002444444444446,0.0,0.0,0.0,0.0,17.999777777777776,,,0.0,,2.996,,,0.0,0.0,0.0,2299.4575822222223,800.072288888889,499.3333333333333,0.0,0.0,0.0,0.0,99.86666666666666,10598.566853333334,3399.5088888888886,499.3333333333333,6198.866666666667,9600.896,1000.3018644444444,0.0,1500.2291666666667,0.0,0.0,1499.921482222222,Center Back,,
398,Piti,Lamia,Lamia,"CF, AMF",39,100000,2021-06-30,6,245,0,0.06,0,0.04,16.9,21.74,Spain,Spain,left,174,69,no,4.04,2.2,50.0,2.57,14.29,0.0,0.0,0.0,2.94,3.08,0.0,0,0.0,0,0.0,1.1,0.0,0,0.0,0.02,0,0.0,1,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,33.33,9.55,15.38,0.0,1.1,0.37,22.04,1.1,0.37,30.12,74.39,10.65,55.17,6.24,88.24,6.61,83.33,26.45,79.17,3.67,40.0,15.95,33.5,0.02,0.37,0.0,0.0,0.73,50.0,0.0,6.61,44.44,1.84,20.0,1.47,50.0,0.37,0.0,3.67,70.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.73,0.0,0.0,2.57,0,0.0,367.40599999999995,110.00000000000001,36.7253,0.0,0.0,0.0,73.32600000000001,146.87900000000002,2240.6268,587.5605,550.6176,550.8113,2094.0465,146.8,36.5,293.7484,36.800000000000004,73.5,256.9,46.00555555555555,10.997777777777777,5.988888888888889,6.9961111111111105,0.0,0.0,8.003333333333332,0.0,0.0,0.0,2.9944444444444445,0.0,0.0,0.05444444444444445,0.0,1.0072222222222222,0.0,0.0,0.0,0.0,0.0,5.988888888888889,25.997222222222224,0.0,2.9944444444444445,1.0072222222222222,59.99777777777778,2.9944444444444445,1.0072222222222222,81.99333333333334,28.991666666666667,16.986666666666665,17.99388888888889,72.00277777777778,9.990555555555556,0.05444444444444445,1.0072222222222222,0.0,0.0,1.9872222222222222,0.0,17.99388888888889,5.008888888888889,4.001666666666666,1.0072222222222222,0.0,9.990555555555556,,,0.0,,0.0,,,1.9872222222222222,0.0,6.9961111111111105,1000.1607777777776,299.44444444444446,99.97442777777776,0.0,0.0,0.0,199.6096666666667,399.8372777777778,6099.484066666667,1599.47025,1498.9034666666666,1499.4307611111108,5700.459916666666,399.6222222222222,99.36111111111111,799.6484222222223,100.17777777777779,200.08333333333334,699.3388888888888,Striker,Attacking Midfielder,
